ror,vendor_org_id,n,row_number
https://ror.org/00epner96,Institut d'Investigacio Biomedica de Bellvitge (IDIBELL),687,1
https://ror.org/00etypk41,Leibniz University Hannover,7,1
https://ror.org/00evbjw38,Institute of Rural & Agricultural Development PAS,4,1
https://ror.org/00excyz84,Eastern Mediterranean University,367,1
https://ror.org/00ey0ed83,University of Southern Denmark,1384,1
https://ror.org/00eyng893,KU Leuven,2,1
https://ror.org/00eysw063,University of Liverpool,62,1
https://ror.org/00ez2he07,Max Planck Society,258,1
https://ror.org/00ez5eh91,Istituto Italiano di Tecnologia - IIT,70,1
https://ror.org/00f180m78,University of Duisburg Essen,12,1
https://ror.org/00f2yqf98,Hannover Medical School,3010,1
https://ror.org/00f362y94,Technical University of Munich,16,1
https://ror.org/00f3x4340,Spanish Institute of Oceanography,245,1
https://ror.org/00f5hap04,Universite de Montpellier,20,1
https://ror.org/00f5q5839,HAWK University of Applied Sciences & Arts Hildesheim Holzminden Gottingen,10,1
https://ror.org/00f7hpc57,University of Erlangen Nuremberg,5529,1
https://ror.org/00f7srh09,Centre National de la Recherche Scientifique (CNRS),33,1
https://ror.org/00f945z63,Aix-Marseille Universite,1,1
https://ror.org/00f9tz983,FOM National Institute for Subatomic Physics,17,1
https://ror.org/00fb7yx07,Polish Academy of Sciences,108,1
https://ror.org/00fbnyb24,University of Wurzburg,2441,1
https://ror.org/00fbze943,Istituto Nazionale Astrofisica (INAF),25,1
https://ror.org/00fc1qt65,Bucknell University,23,1
https://ror.org/00fcxqx79,Budapest Metropolitan University,1,1
https://ror.org/00fkqwx76,Hochschule Angewandte Wissenschaft Hamburg,152,1
https://ror.org/00fkwx227,Consejo Superior de Investigaciones Cientificas (CSIC),227,1
https://ror.org/00fn7gb05,Wilfrid Laurier University,639,1
https://ror.org/00fp3ce15,University of Cambridge,97,1
https://ror.org/00fqdfs68,University of Eastern Finland,446,1
https://ror.org/00frst980,University of British Columbia,66,1
https://ror.org/00ft6nj33,"Shenyang Institute of Automation, CAS",3,1
https://ror.org/00ftx0026,University of Munster,4,1
https://ror.org/00fv61j67,University of London,118,1
https://ror.org/00fw8bp86,Aix-Marseille Universite,15,1
https://ror.org/00fwjkb59,Communaute Universite Grenoble Alpes,42,1
https://ror.org/00fzmm222,University of Massachusetts System,7,1
https://ror.org/00g0p6g84,University of Pretoria,3307,1
https://ror.org/00g1rc256,University System of Ohio,1,1
https://ror.org/00g30e956,University of Hamburg,6958,1
https://ror.org/00g30fc48,Hungarian Academy of Sciences,1,1
https://ror.org/00g5s2979,Georgetown University,1,1
https://ror.org/00g5sqv46,Universitat Rovira i Virgili,1853,1
https://ror.org/00g635h87,The Methodist Hospital System,33,1
https://ror.org/00g656d67,Leibniz Institut fur Neue Materialien (INM),190,1
https://ror.org/00g669j87,Universite de Pau et des Pays de l'Adour,59,1
https://ror.org/00g6cx256,ESIEE Paris,1,1
https://ror.org/00g7vvf64,Helsinki University Central Hospital,1,1
https://ror.org/00gcgqv39,Eskisehir Technical University,192,1
https://ror.org/00gd2w119,Institut d'Etudes Politiques Paris (Sciences Po),18,1
https://ror.org/00ge2jh15,Hebrew University of Jerusalem,1,1
https://ror.org/00gfym921,University of Hamburg,116,1
https://ror.org/00ggpsq73,Otto von Guericke University,1954,1
https://ror.org/00ghzk478,INSEAD Business School,69,1
https://ror.org/00gj33s30,Institut National des Sciences Appliquees de Lyon - INSA Lyon,103,1
https://ror.org/00gkhpw57,Nevada System of Higher Education (NSHE),1,1
https://ror.org/00gm0aw40,University of Wurzburg,2,1
https://ror.org/00gsyt497,Ludwig Boltzmann Institute,1,1
https://ror.org/00gt16g40,Fraunhofer Gesellschaft,60,1
https://ror.org/00gzkxz88,Technical University of Munich,66,1
https://ror.org/00h0my365,Universidad de Chile,10,1
https://ror.org/00h1x4t21,Weierstrass Institute for Applied Analysis & Stochastics,225,1
https://ror.org/00h2vm590,University of the Western Cape,740,1
https://ror.org/00h8nar58,Pomeranian Medical University,2,1
https://ror.org/00ha1f767,Consejo Superior de Investigaciones Cientificas (CSIC),75,1
https://ror.org/00har9915,INRAE,18,1
https://ror.org/00hbc1k35,heSam Universite,12,1
https://ror.org/00hdhxd58,European Space Agency,10,1
https://ror.org/00he80998,University of Manchester,506,1
https://ror.org/00hj54h04,University of Texas System,300,1
https://ror.org/00hj8s172,Columbia University,40,1
https://ror.org/00hn92440,Mid Essex Hospital Services NHS Trust,110,1
https://ror.org/00hsc2364,Consejo Superior de Investigaciones Cientificas (CSIC),35,1
https://ror.org/00hswnk62,Queens University Belfast,4606,1
https://ror.org/00hv6g197,University of Victoria,11,1
https://ror.org/00hvwkt50,Institut fur Deutsche Sprache (IDS),13,1
https://ror.org/00hx57361,Princeton University,65,1
https://ror.org/00hx6zz33,Universite Paris Saclay,112,1
https://ror.org/00hxk7s55,Lithuanian Sports University,1,1
https://ror.org/00hyd8090,Johannes Gutenberg University of Mainz,25,1
https://ror.org/00j9c2840,University of Oslo,3027,1
https://ror.org/00j9qag85,Linnaeus University,1162,1
https://ror.org/00jb0e673,Kirklareli University,100,1
https://ror.org/00jb20a14,Sorbonne Universite,64,1
https://ror.org/00jb9vg53,Universidad del Valle,587,1
https://ror.org/00jbwpt44,Technical University of Berlin,1,1
https://ror.org/00jcx1769,Konkuk University,1,1
https://ror.org/00jdryp44,University of Antwerp,1,1
https://ror.org/00je4t102,Schmalhausen Institute of Zoology of NASU,2,1
https://ror.org/00jeqjx33,Kennesaw State University,17,1
https://ror.org/00jfeg660,Pennsylvania Commonwealth System of Higher Education (PCSHE),8,1
https://ror.org/00jgbqj86,AZTI,22,1
https://ror.org/00jhf1r34,Industrial Chemistry Research Institute,17,1
https://ror.org/00jjwaj46,Sefako Makgatho Health Sciences University,9,1
https://ror.org/00jjx8s55,CEA,2984,1
https://ror.org/00jkkm943,Lusofona University,1,1
https://ror.org/00jkz9152,Universidad de Alcala,27,1
https://ror.org/00jmfr291,University of Michigan System,4629,1
https://ror.org/00jpae132,Imperial College London,10,1
https://ror.org/00jpq0w62,CHU Tours,482,1
https://ror.org/00jpzvz45,Max Planck Society,28,1
https://ror.org/00jrpxe15,Geelong Hospital,155,1
https://ror.org/00jrpyg10,Lusofona University,1,1
https://ror.org/00jstgs54,University of Manitoba,2,1
https://ror.org/00jsv7j98,Universite de Bordeaux,142,1
https://ror.org/00jtmb277,University of Wollongong,4914,1
https://ror.org/00jv0wy06,CNRS - National Institute for Biology (INSB),1,1
https://ror.org/00jw3g525,University of Munich,10,1
https://ror.org/00jxe7243,INRAE,26,1
https://ror.org/00jzv1t04,Universite de Orleans,2,1
https://ror.org/00jzwgz36,Koc University,844,1
https://ror.org/00k1qja49,Barcelona Institute of Science & Technology,83,1
https://ror.org/00k206f19,Ecole Nationale de la Statistique et de l'Analyse de l'Information (ENSAI),2,1
https://ror.org/00k3ph542,Universite Paris Saclay,21,1
https://ror.org/00k4e5n71,Universite de Strasbourg,244,1
https://ror.org/00k551w06,Rutgers System,3,1
https://ror.org/00k5j5c86,Tokyo Medical University,218,1
https://ror.org/00k5pte35,University of Birmingham,40,1
https://ror.org/00k62pe27,University of Applied Sciences Wildau,36,1
https://ror.org/00k6r3f30,Universidade de Lisboa,36,1
https://ror.org/00kcd6x60,Tohoku University,125,1
https://ror.org/00ke0d331,University of Liverpool,11,1
https://ror.org/00kewvc41,"Ecole Nationale Veterinaire, Agroalimentaire et de l'Alimentation Nantes-Atlantique",51,1
https://ror.org/00kgrkn83,University of Lucerne,271,1
https://ror.org/00kk89y84,Universite Paris Saclay,57,1
https://ror.org/00kkpv737,Technische Universitat Dresden,10,1
https://ror.org/00kkxne40,Shanghai Jiao Tong University,1,1
https://ror.org/00kn4eb29,CEA,148,1
https://ror.org/00kneq391,Universite Paris Cite,8,1
https://ror.org/00kr24y60,Centre National de la Recherche Scientifique (CNRS),26,1
https://ror.org/00krab219,Nippon Medical School,225,1
https://ror.org/00krbh354,Jan Kochanowski University,260,1
https://ror.org/00ks66431,University of Surrey,3280,1
https://ror.org/00kt2hh26,Fundacion Universitaria Agraria de Colombia,6,1
https://ror.org/00kw1sm04,European Space Agency,20,1
https://ror.org/00kwm3d29,Consejo Nacional de Investigaciones Cientificas y Tecnicas (CONICET),4,1
https://ror.org/00kx1jb78,Temple University,518,1
https://ror.org/00kxjcd28,Molde University College,152,1
https://ror.org/00kybxq39,University of Sherbrooke,1712,1
https://ror.org/00kzsxx38,Centre National de la Recherche Scientifique (CNRS),7,1
https://ror.org/00kzzgw26,University of Copenhagen,5,1
https://ror.org/00m43ek07,Universite Paris Cite,28,1
https://ror.org/00m4pvq34,Institute of Rock Structure & Mechanics of the Czech Academy of Sciences,10,1
https://ror.org/00m7w8s72,University of Glasgow,44,1
https://ror.org/00m7zca23,Universite Grenoble Alpes (UGA),171,1
https://ror.org/00m8d6786,Karolinska Institutet,3111,1
https://ror.org/00m94dk17,Polish Academy of Sciences,2,1
https://ror.org/00ma6s786,Westpfalz-Klinikum GmbH,13,1
https://ror.org/00mbc1g87,Clemson University,1,1
https://ror.org/00mbfhq81,Newcastle University - UK,5,1
https://ror.org/00mc91w09,University of Pisa,21,1
https://ror.org/00mcdyn90,Consejo Superior de Investigaciones Cientificas (CSIC),111,1
https://ror.org/00mcjh785,Xiamen University,43,1
https://ror.org/00mdx2x22,Universite Paris Saclay,5,1
https://ror.org/00me29179,Technische Universitat Dresden,2,1
https://ror.org/00mfpxb84,Avignon Universite,85,1
https://ror.org/00mg8nf58,INRAE,42,1
https://ror.org/00mghmd60,Universite de Lille,5,1
https://ror.org/00mkad321,INRAE,174,1
https://ror.org/00mkhxb43,University of Notre Dame,191,1
https://ror.org/00mm4ys28,Bitlis Eren University,73,1
https://ror.org/00mneww03,Hungarian Academy of Sciences,110,1
https://ror.org/00mpdg388,Complexo Hospitalario Universitario de Santiago de Compostela,241,1
https://ror.org/00mpxgs49,Institut d'Etudes Politiques Paris (Sciences Po),4,1
https://ror.org/00mr84n67,Johann Heinrich von Thunen Institute,167,1
https://ror.org/00msqp585,University of Fukui,351,1
https://ror.org/00mthsf17,Universite de Montpellier,392,1
https://ror.org/00mw0tw28,University of Nova Gorica,105,1
https://ror.org/00mx91s63,Ifo Institut,5,1
https://ror.org/00myn0z94,Centre National de la Recherche Scientifique (CNRS),33,1
https://ror.org/00mznnx78,Charite Universitatsmedizin Berlin,1,1
https://ror.org/00n14a494,Korea Polar Research Institute (KOPRI),4,1
https://ror.org/00n1qg914,Institut National de la Sante et de la Recherche Medicale (Inserm),4,1
https://ror.org/00n208030,St Mary's University Twickenham London,22,1
https://ror.org/00n3w3b69,University of Strathclyde,3834,1
https://ror.org/00n4jbh84,Consiglio Nazionale delle Ricerche (CNR),136,1
https://ror.org/00n6rde07,Institute of Hematology Prague,18,1
https://ror.org/00n8d6z93,Communaute Universite Grenoble Alpes,23,1
https://ror.org/00n8ttd98,Consiglio Nazionale delle Ricerche (CNR),171,1
https://ror.org/00n9fkm63,Indiana University System,14,1
https://ror.org/00nb39k71,Ifremer,11,1
https://ror.org/00ncfk576,Sodersjukhuset Hospital,1,1
https://ror.org/00nddb461,Hakkari University,48,1
https://ror.org/00ne6sr39,University of Deusto,298,1
https://ror.org/00nf46858,Universite Clermont Auvergne (UCA),11,1
https://ror.org/00nggaz43,Ulm University,8,1
https://ror.org/00nhs3j29,University of Trento,85,1
https://ror.org/00nj8ry09,Fraunhofer Gesellschaft,67,1
https://ror.org/00njz5525,McMaster University,29,1
https://ror.org/00nm7k655,University of East Anglia,4,1
https://ror.org/00nrbzg90,Centre National de la Recherche Scientifique (CNRS),54,1
https://ror.org/00nrtez23,AOU San Giovanni Battista-Molinette,13,1
https://ror.org/00nrven85,Universite Paris-Est-Creteil-Val-de-Marne (UPEC),1,1
https://ror.org/00nsyd297,Widener University,5,1
https://ror.org/00nsz0a92,VA Nebraska-Western Iowa Health Care System,1,1
https://ror.org/00nt41z93,Universidade de Aveiro,4453,1
https://ror.org/00nt6ka44,Cag University - Turkey,4,1
https://ror.org/00ntfnx83,Waseda University,622,1
https://ror.org/00nvjgv40,Universite Paris Cite,24,1
https://ror.org/00nvxt968,Universitatsklinikum des Saarlandes,305,1
https://ror.org/00nx96f80,L&A Birkenmajer Institute for the History of Science of the Polish Academy of Sciences,7,1
https://ror.org/00nzsxq20,National Centre for Nuclear Research,212,1
https://ror.org/00p03yg71,Consiglio Nazionale delle Ricerche (CNR),83,1
https://ror.org/00p1s4075,Universitat Trier,1,1
https://ror.org/00p3ce068,Korea Institute of Science & Technology (KIST),8,1
https://ror.org/00p4k0j84,Kyushu University,1238,1
https://ror.org/00p5h5h82,ELI-HU Research & Development Non-Profit,42,1
https://ror.org/00p6her27,Swinburne University of Technology,1,1
https://ror.org/00p6sn362,Universite de Lorraine,259,1
https://ror.org/00p7p3302,Poznan University of Technology,1187,1
https://ror.org/00p8r6x45,UiT The Arctic University of Tromso,165,1
https://ror.org/00pc48d59,Swiss Federal Institutes of Technology Domain,857,1
https://ror.org/00pcqj134,Centre National de la Recherche Scientifique (CNRS),20,1
https://ror.org/00pd74e08,University of Munster,4021,1
https://ror.org/00pdd0432,Institut National de la Sante et de la Recherche Medicale (Inserm),289,1
https://ror.org/00pdej676,Cracow University of Technology,649,1
https://ror.org/00pfxsh56,Universitat de les Illes Balears,118,1
https://ror.org/00pg5jh14,Assistance Publique Hopitaux Paris (APHP),4702,1
https://ror.org/00pg6eq24,Universites de Strasbourg Etablissements Associes,1538,1
https://ror.org/00pggkr55,UK Centre for Ecology & Hydrology (UKCEH),472,1
https://ror.org/00pgyqh43,Universite de Rennes,1,1
https://ror.org/00ph65r66,Institute of Geodesy & Cartography,4,1
https://ror.org/00pjdza24,University of California System,415,1
https://ror.org/00pjgxh97,Eberhard Karls University of Tubingen,210,1
https://ror.org/00pjm1054,Lyell McEwin Hospital,104,1
https://ror.org/00pjqzf38,UNICANCER,45,1
https://ror.org/00pk1yr39,University of Oslo,7,1
https://ror.org/00pkvys92,Ministry of Health - Turkey,91,1
https://ror.org/00pnhtk88,Indiana University System,2,1
https://ror.org/00prce717,University College Cork,1,1
https://ror.org/00prsav78,Instituto Politecnico de Braganca,537,1
https://ror.org/00pv45a02,"University of Applied Sciences, Muenster",81,1
https://ror.org/00pv8s374,Avrasya University,11,1
https://ror.org/00pw0pp06,Medical University of Graz,18,1
https://ror.org/00pwgnh47,Max Planck Society,687,1
https://ror.org/00px2aj27,University of Applied Sciences & Arts Western Switzerland,5,1
https://ror.org/00px80p03,Fraunhofer Gesellschaft,14,1
https://ror.org/00pxfwe85,University of Edinburgh,5,1
https://ror.org/00py81415,Duke University,158,1
https://ror.org/00pyqav47,University of Ostrava,222,1
https://ror.org/00q10wd18,Sydney Adventist Hospital,37,1
https://ror.org/00q1fsf04,Johannes Gutenberg University of Mainz,1461,1
https://ror.org/00q236z92,Friedrich Schiller University of Jena,1,1
https://ror.org/00q4vv597,Hong Kong University of Science & Technology,411,1
https://ror.org/00q5t0010,Johannes Gutenberg University of Mainz,9,1
https://ror.org/00q5xgh71,Utrecht University,2,1
https://ror.org/00q644y50,Eberhard Karls University of Tubingen,14,1
https://ror.org/00q6h8f30,Vrije Universiteit Amsterdam,1464,1
https://ror.org/00q74jp45,Canakkale Onsekiz Mart University,3,1
https://ror.org/00q7d9z06,NILU,60,1
https://ror.org/00q7fqf35,University of California System,209,1
https://ror.org/00q7z2571,TU Clausthal,16,1
https://ror.org/00qa31321,University System of Ohio,8,1
https://ror.org/00qakfc35,Ruhr University Bochum,2,1
https://ror.org/00qcpjs09,Senckenberg Gesellschaft fur Naturforschung (SGN),1,1
https://ror.org/00qd1fk85,Mercer University,16,1
https://ror.org/00qed5764,University of Saskatchewan,1,1
https://ror.org/00qerpb33,Michigan State University,8,1
https://ror.org/00qffz908,Boston University,1,1
https://ror.org/00qfke340,University of Hong Kong,27,1
https://ror.org/00qhdy563,Universite de Montpellier,106,1
https://ror.org/00qhg0338,Institute of Soil Science & Plant Cultivation,39,1
https://ror.org/00qjgza05,G d'Annunzio University of Chieti-Pescara,1275,1
https://ror.org/00qk0vr83,Universite Grenoble Alpes (UGA),16,1
https://ror.org/00qm1ye08,Universite PSL,119,1
https://ror.org/00qps9a02,Istituto Nazionale Geofisica e Vulcanologia (INGV),608,1
